Date,Price_MSFT,Price_AMZN,Price_AAPL,Price_FB,MSFT_size,AMZN_size,AAPL_size,FB_size,total_value,periodic_reinvestment,reinvestment_due_to_loss,MSFT_change,AMZN_change,AAPL_change,FB_change,total_value_percentage,Drawdown
2018-04-02,84.36251068115234,1371.989990234375,39.96553039550781,155.38999938964844,2748.3030670831336,2748.3030670831345,2748.303067083134,2748.303067083134,10993.21,300.0,0.0,77.9,163.62,48.42,10.07,9.93,-8.363249102056658
2018-04-03,85.49664306640625,1392.050048828125,40.375553131103516,156.11000061035156,2785.250041369521,2788.4863927279903,2776.4990332234497,2761.037358678053,11111.27,0.0,0.0,0.0,0.0,0.0,0.0,11.11,-7.379124930733227
2018-04-04,87.99357604980469,1410.5699462890625,41.14761734008789,155.10000610351562,2866.59338358596,2825.5845431199364,2829.591445923554,2743.174104853629,11264.94,0.0,0.0,0.0,0.0,0.0,0.0,12.65,-6.098163655116373
2018-04-05,88.0412368774414,1451.75,41.43294906616211,159.33999633789062,2868.146044806165,2908.0744072749103,2849.2128058841377,2818.164633274415,11443.6,0.0,0.0,0.0,0.0,0.0,0.0,14.44,-4.608943797387743
2018-04-06,85.9922103881836,1405.22998046875,40.37314987182617,157.1999969482422,2801.3942881373114,2814.8877854565826,2776.333768687297,2780.315563776841,11172.93,0.0,0.0,0.0,0.0,0.0,0.0,11.73,-6.865153963587856
2018-04-09,86.50682830810547,1406.0799560546875,40.77356719970703,157.92999267578125,2818.1591520120087,2816.590414868171,2803.8692013323216,2793.2266230781697,11231.85,0.0,0.0,0.0,0.0,0.0,0.0,12.32,-6.374061273171961
2018-04-10,88.51773071289062,1436.219970703125,41.54085159301758,165.0399932861328,2883.6689288317566,2876.9654141683345,2856.632921232744,2918.9775501722197,11536.24,0.0,0.0,0.0,0.0,0.0,0.0,15.36,-3.8366615188014097
2018-04-11,87.54563903808594,1427.050048828125,41.34663391113281,166.32000732421875,2852.000803857987,2858.596676354387,2843.2771857896414,2941.6165006876886,11495.49,0.0,0.0,0.0,0.0,0.0,0.0,14.95,-4.1763740407393275
2018-04-12,89.18486022949219,1448.5,41.75424575805664,163.8699951171875,2905.4022091930697,2901.5641666524593,2871.307362744483,2898.284393799067,11576.56,0.0,0.0,0.0,0.0,0.0,0.0,15.77,-3.500619478695155
2018-04-13,88.7083511352539,1430.7900390625,41.89570999145508,164.52000427246094,2889.878828077284,2866.088441385587,2881.035410456698,2909.7807717003925,11546.78,0.0,0.0,0.0,0.0,0.0,0.0,15.47,-3.7488139952847277
2018-04-16,89.74716186523438,1441.5,42.15706253051758,164.8300018310547,2923.7204799232627,2887.54210992718,2899.007797601,2915.2635392170787,11625.53,0.0,0.0,0.0,0.0,0.0,0.0,16.26,-3.0923691374056816
2018-04-17,91.55792236328125,1503.8299560546875,42.73731231689453,168.66000366210938,2982.710173216578,3012.398421281894,2938.909739394155,2983.0028134339937,11917.02,0.0,0.0,0.0,0.0,0.0,0.0,19.17,-0.6626023706595707
2018-04-18,91.91053009033203,1527.8399658203125,42.64139938354492,166.36000061035156,2994.197181959045,3060.4940954116237,2932.3141104536894,2942.3238413876907,11929.33,0.0,0.0,0.0,0.0,0.0,0.0,19.29,-0.560005185575152
2018-04-19,91.5960464477539,1556.9100341796875,41.43294906616211,168.10000610351562,2983.9521530656834,3118.725830774896,2849.2128058841377,2973.098424387804,11924.99,0.0,0.0,0.0,0.0,0.0,0.0,19.25,-0.596182498708131
2018-04-20,90.5381851196289,1527.489990234375,39.73534393310547,166.27999877929688,2949.4898841127974,3059.7930414804123,2732.473872415609,2940.908890113326,11682.67,0.0,0.0,0.0,0.0,0.0,0.0,16.83,-2.616132632106183
2018-04-23,90.8717269897461,1517.8599853515625,39.62025451660156,165.83999633789062,2960.355778658163,3040.502687947339,2724.5595374065074,2933.1267930415024,11658.54,0.0,0.0,0.0,0.0,0.0,0.0,16.59,-2.81719852916521
2018-04-24,88.7464828491211,1460.0899658203125,39.06878662109375,159.69000244140625,2891.1210564714866,2924.7806178205265,2686.6368351772794,2824.355011365464,11326.89,0.0,0.0,0.0,0.0,0.0,0.0,13.27,-5.581763120662275
2018-04-25,87.97451782226562,1460.1700439453125,39.239013671875,159.69000244140625,2865.9725179339557,2924.9410263935556,2698.3428108301187,2824.355011365464,11313.61,0.0,0.0,0.0,0.0,0.0,0.0,13.14,-5.692479937215689
2018-04-26,89.83292388916016,1517.9599609375,39.375675201416016,174.16000366210938,2926.514375357282,3040.7029541383617,2707.7405917946885,3080.2784870830674,11755.24,0.0,0.0,0.0,0.0,0.0,0.0,17.55,-2.0112007112239483
2018-04-27,91.31966400146484,1572.6199951171875,38.92011642456055,173.58999633789062,2974.9483583861365,3150.19525412026,2676.4132561812658,3070.1970604561066,11871.75,0.0,0.0,0.0,0.0,0.0,0.0,18.72,-1.0399389211794063
2018-04-30,89.12767791748047,1566.1300048828125,39.62505340576172,172.0,2903.5393636919603,3137.1948239469866,2724.889541829492,3042.075612298312,11807.7,0.0,0.0,0.0,0.0,0.0,0.0,18.08,-1.5738824241395832
2018-05-01,90.5381851196289,1582.260009765625,40.54579162597656,173.86000061035156,3070.5434564902052,3070.5434564902052,3070.5434564902052,3070.5434564902052,12282.17,300.0,0.0,121.05,-98.96,282.34,-4.43,22.82,0.0
2018-05-02,89.11817169189453,1569.6800537109375,42.33688735961914,176.07000732421875,3022.3846278932233,3046.1307167961922,3206.183607152852,3109.5744103050088,12384.27,0.0,0.0,0.0,0.0,0.0,0.0,23.84,0.0
2018-05-03,89.65185546875,1572.0799560546875,42.41362762451172,174.02000427246094,3040.4841648642077,3050.7879819690056,3211.9951675828192,3073.369282994172,12376.64,0.0,0.0,0.0,0.0,0.0,0.0,23.77,-0.06166502073843283
2018-05-04,90.69065856933594,1580.949951171875,44.07765579223633,176.61000061035156,3075.714494021693,3068.0011487671823,3338.012458081316,3119.111237898837,12600.84,0.0,0.0,0.0,0.0,0.0,0.0,26.01,0.0
2018-05-07,91.70087432861328,1600.1400146484375,44.39655303955078,177.97000122070312,3109.9753021568877,3105.2415033700386,3362.162630436239,3143.1302242112583,12720.51,0.0,0.0,0.0,0.0,0.0,0.0,27.21,0.0
2018-05-08,91.31011962890625,1592.3900146484375,44.60995864868164,178.9199981689453,3096.723111551423,3090.2018059493066,3378.3238933051393,3159.908131164383,12725.16,0.0,0.0,0.0,0.0,0.0,0.0,27.25,0.0
2018-05-09,92.38704681396484,1608.0,44.9240608215332,182.66000366210938,3133.2463941512324,3120.4946390369914,3402.1109334106977,3225.960410894955,12881.81,0.0,0.0,0.0,0.0,0.0,0.0,28.82,0.0
2018-05-10,93.31151580810547,1609.0799560546875,45.566650390625,185.52999877929688,3164.5991567114256,3122.5904083647574,3450.7744103699083,3276.647427438738,13014.61,0.0,0.0,0.0,0.0,0.0,0.0,30.15,0.0
2018-05-11,93.11135864257812,1602.9100341796875,45.393348693847656,186.99000549316406,3157.810957079773,3110.617020221589,3437.650227324056,3302.4326226875505,13008.51,0.0,0.0,0.0,0.0,0.0,0.0,30.09,-0.046874819255138256
2018-05-14,93.42587280273438,1601.5400390625,45.287445068359375,186.63999938964844,3168.477499546526,3107.9583993144433,3429.6301179311663,3296.2511608958293,13002.32,0.0,0.0,0.0,0.0,0.0,0.0,30.02,-0.09446478896896204
2018-05-15,92.74920654296875,1576.1199951171875,44.87584686279297,184.32000732421875,3145.5288049884703,3058.6281064939008,3398.4596776432195,3255.2777545309027,12857.89,0.0,0.0,0.0,0.0,0.0,0.0,28.58,-1.204162416970822
2018-05-16,92.98848724365234,1587.280029296875,45.29466247558594,183.1999969482422,3153.6438537800673,3080.285337109065,3430.176694077386,3235.4972384887833,12899.6,0.0,0.0,0.0,0.0,0.0,0.0,29.0,-0.8836858502285772
2018-05-17,92.06005096435547,1581.760009765625,45.00822830200195,183.75999450683594,3122.15654333314,3069.5731534308034,3408.4849588283446,3245.387361767019,12845.6,0.0,0.0,0.0,0.0,0.0,0.0,28.46,-1.2986126154182487
2018-05-18,92.23235321044922,1574.3699951171875,44.84455490112305,182.67999267578125,3128.0000615523604,3055.2320457859937,3396.0899291614865,3226.313437093715,12805.64,0.0,0.0,0.0,0.0,0.0,0.0,28.06,-1.6057024126356456
2018-05-21,93.41922760009766,1585.4599609375,45.162269592285156,184.49000549316406,3168.252131836247,3076.75330131422,3420.150546228181,3258.2800941342493,12923.44,0.0,0.0,0.0,0.0,0.0,0.0,29.23,-0.7005612887659662
2018-05-22,93.32350158691406,1581.4000244140625,45.049156188964844,183.8000030517578,3165.0056465769235,3068.8745636548815,3411.5844384651255,3246.0939531358345,12891.56,0.0,0.0,0.0,0.0,0.0,0.0,28.92,-0.9454973125420318
2018-05-23,94.4338150024414,1601.8599853515625,45.33798599243164,186.89999389648438,3202.6612013927847,3108.5792890406865,3433.4575953948356,3300.8429268505392,13045.54,0.0,0.0,0.0,0.0,0.0,0.0,30.46,0.0
2018-05-24,94.09881591796875,1603.0699462890625,45.287445068359375,185.92999267578125,3191.2999260878005,3110.927346639513,3429.6301179311663,3283.7117242130066,13015.57,0.0,0.0,0.0,0.0,0.0,0.0,30.16,-0.22974821648430455
2018-05-25,94.14667510986328,1610.1500244140625,45.39094543457031,184.9199981689453,3192.923039344494,3124.666989570499,3437.4682278673336,3265.8741996923063,13020.93,0.0,0.0,0.0,0.0,0.0,0.0,30.21,-0.18863576589347453
2018-05-29,93.8116683959961,1612.8699951171875,45.22726058959961,185.74000549316406,3181.561505293574,3129.9453813599516,3425.0723315363957,3280.3563584109,13016.94,0.0,0.0,0.0,0.0,0.0,0.0,30.17,-0.21927366638319068
2018-05-30,94.71139526367188,1624.8900146484375,45.130985260009766,187.6699981689453,3212.0751547832338,3153.27150481044,3417.781375522501,3314.4419811009375,13097.57,0.0,0.0,0.0,0.0,0.0,0.0,30.98,0.0
2018-05-31,94.60609436035156,1629.6199951171875,44.97934341430664,191.77999877929688,3208.503943374197,3162.4505338499202,3406.29749869136,3387.0287488219906,13164.28,0.0,0.0,0.0,0.0,0.0,0.0,31.64,0.0
2018-06-01,96.47257995605469,1641.5400390625,45.79050064086914,193.99000549316406,3412.7933948765826,3412.793394876583,3412.7933948765826,3412.7933948765826,13651.17,300.0,0.0,140.99,227.21,-54.93,-13.27,36.51,0.0
2018-06-04,97.31488800048828,1665.27001953125,46.1732177734375,193.27999877929688,3442.5907044520477,3462.128481854146,3441.317531626676,3400.3025131054114,13746.34,0.0,0.0,0.0,0.0,0.0,0.0,37.46,0.0
2018-06-05,97.81261444091797,1696.3499755859375,46.52943801879883,192.94000244140625,3460.1981687608454,3526.744309803776,3467.8668395284426,3394.321085076243,13849.13,0.0,0.0,0.0,0.0,0.0,0.0,38.49,0.0
2018-06-06,98.09976959228516,1695.75,46.69071960449219,191.33999633789062,3470.356508097651,3525.496948991338,3479.88725255442,3366.172777909806,13841.91,0.0,0.0,0.0,0.0,0.0,0.0,38.42,-0.05211096585848729
2018-06-07,96.5587158203125,1689.300048828125,46.565555572509766,188.17999267578125,3415.8405188234588,3512.0873761311946,3470.558702404337,3310.580018899277,13709.07,0.0,0.0,0.0,0.0,0.0,0.0,37.09,-1.0113543799037839
2018-06-08,97.27659606933594,1683.989990234375,46.14192199707031,189.10000610351562,3441.236097269641,3501.0476619214164,3438.9850386995704,3326.765470007377,13708.03,0.0,0.0,0.0,0.0,0.0,0.0,37.08,-1.0188086267063579
2018-06-11,96.72144317626953,1689.1199951171875,46.02879333496094,191.5399932861328,3421.5971270309815,3511.713040994196,3430.5534918631174,3369.691249195073,13733.55,0.0,0.0,0.0,0.0,0.0,0.0,37.34,-0.8345324993076053
2018-06-12,96.97030639648438,1698.75,46.281524658203125,192.39999389648438,3430.4008591853803,3531.734006840062,3449.3897085143403,3384.820917319656,13796.35,0.0,0.0,0.0,0.0,0.0,0.0,37.96,-0.3811424239155814
2018-06-13,96.53001403808594,1704.8599853515625,45.901214599609375,192.41000366210938,3414.8251707022764,3544.436784204246,3421.0449724269724,3384.997015371318,13765.3,0.0,0.0,0.0,0.0,0.0,0.0,37.65,-0.6052832056900104
2018-06-14,97.07560729980469,1723.8599853515625,45.92528533935547,196.80999755859375,3434.1259614630408,3583.9381505794995,3422.8389790542324,3462.4044574157915,13903.31,0.0,0.0,0.0,0.0,0.0,0.0,39.03,0.0
2018-06-15,95.8408432006836,1715.969970703125,45.45352554321289,195.85000610351562,3390.4452102731093,3567.5346579829707,3387.678439341619,3445.5156878696507,13791.17,0.0,0.0,0.0,0.0,0.0,0.0,37.91,-0.8065242939778949
2018-06-18,96.53958892822266,1723.7900390625,45.4294548034668,198.30999755859375,3415.1638899718364,3583.7927308957705,3385.8844327143593,3488.793394718519,13873.63,0.0,0.0,0.0,0.0,0.0,0.0,38.74,-0.2134247560053093
2018-06-19,96.53958892822266,1734.780029296875,44.695316314697266,197.49000549316406,3415.1638899718364,3606.6411325120075,3331.168652141278,3474.36758191628,13827.34,0.0,0.0,0.0,0.0,0.0,0.0,38.27,-0.546390070895697
2018-06-20,97.50630950927734,1750.0799560546875,44.890281677246094,202.0,3449.3623908849204,3638.4499752685806,3345.6995371987455,3553.7102234339727,13987.22,0.0,0.0,0.0,0.0,0.0,0.0,39.87,0.0
2018-06-21,96.80758666992188,1730.219970703125,44.63996124267578,201.5,3424.64452087369,3597.1606827644105,3327.0430055219176,3544.9139109997304,13893.76,0.0,0.0,0.0,0.0,0.0,0.0,38.94,-0.6681813284961646
2018-06-22,96.10885620117188,1715.6700439453125,44.509986877441406,201.74000549316406,3399.9263809666277,3566.9111044700185,3317.3559383580514,3549.1362376073416,13833.33,0.0,0.0,0.0,0.0,0.0,0.0,38.33,-1.1002360868314742
2018-06-25,94.1753921508789,1663.1500244140625,43.84807205200195,196.35000610351562,3331.528569452963,3457.720971125842,3268.0230306017543,3454.3120003038935,13511.58,0.0,0.0,0.0,0.0,0.0,0.0,35.12,-3.4005147769184063
2018-06-26,94.83582305908203,1691.0899658203125,44.39204406738281,199.0,3354.8918322817863,3515.808648072757,3308.565590196147,3500.9323488285177,13680.2,0.0,0.0,0.0,0.0,0.0,0.0,36.8,-2.1950298967444493
2018-06-27,93.36177825927734,1660.510009765625,44.32705307006836,195.83999633789062,3302.7463381028483,3452.2323297645808,3303.7217723025456,3445.339589817989,13504.04,0.0,0.0,0.0,0.0,0.0,0.0,35.04,-3.4544535892723105
2018-06-28,94.40509796142578,1701.449951171875,44.649593353271484,196.22999572753906,3339.6545931724104,3537.3472573893005,3327.7608924844894,3452.200702779012,13656.96,0.0,0.0,0.0,0.0,0.0,0.0,36.57,-2.3611456082372917
2018-06-29,94.3859634399414,1699.800048828125,44.55571746826172,194.32000732421875,3338.977694424955,3533.917078601729,3320.7642666381767,3418.598993296241,13612.26,0.0,0.0,0.0,0.0,0.0,0.0,36.12,-2.6807617011174956
2018-07-02,95.72598266601562,1713.780029296875,45.053955078125,197.36000061035156,3519.8355811277884,3519.8355811277893,3519.8355811277884,3519.8355811277884,14079.34,300.0,0.0,133.45,-43.15,161.94,47.76,40.79,0.0
2018-07-03,94.80712127685547,1693.9599609375,44.269283294677734,192.72999572753906,3486.049132332851,3479.1282670973324,3458.5331791944745,3437.2613215163196,13860.97,0.0,0.0,0.0,0.0,0.0,0.0,38.61,-1.550998756454769
2018-07-05,95.48670959472656,1699.72998046875,44.62552261352539,198.4499969482422,3511.037532296393,3490.978982885069,3486.3643391381997,3539.2752238190196,14027.66,0.0,0.0,0.0,0.0,0.0,0.0,40.28,-0.3671069655185044
2018-07-06,96.82673645019531,1710.6300048828125,45.24411392211914,203.22999572753906,3560.3101965635433,3513.365924681514,3534.691721149149,3624.5245637515513,14232.89,0.0,0.0,0.0,0.0,0.0,0.0,42.33,0.0
2018-07-09,97.48717498779297,1739.02001953125,45.87234115600586,204.74000549316406,3584.5944608671525,3571.674565230504,3583.7719088270915,3651.4549756103897,14391.5,0.0,0.0,0.0,0.0,0.0,0.0,43.91,0.0
2018-07-10,97.74559783935547,1743.0699462890625,45.816978454589844,203.5399932861328,3594.096645358481,3579.992480050038,3579.4467035044167,3630.053244504625,14383.59,0.0,0.0,0.0,0.0,0.0,0.0,43.84,-0.054941037170352924
2018-07-11,97.61161041259766,1755.0,45.222450256347656,202.5399932861328,3589.1699399960366,3604.494940586792,3532.9992495011456,3612.2186500060316,14338.88,0.0,0.0,0.0,0.0,0.0,0.0,43.39,-0.3655848618670632
2018-07-12,99.72694396972656,1796.6199951171875,45.980655670166016,206.9199981689453,3666.9505603978505,3689.9758874968484,3592.2339690442773,3690.3342609928523,14639.49,0.0,0.0,0.0,0.0,0.0,0.0,46.39,0.0
2018-07-13,100.91382598876953,1813.030029296875,46.052860260009766,207.32000732421875,3710.592103110489,3723.6795257735093,3597.874945158629,3697.4682620728786,14729.61,0.0,0.0,0.0,0.0,0.0,0.0,47.3,0.0
2018-07-16,100.41608428955078,1822.489990234375,45.9517707824707,207.22999572753906,3692.290186594952,3743.1088028888184,3589.977340180273,3695.8629417459256,14721.24,0.0,0.0,0.0,0.0,0.0,0.0,47.21,-0.05686207547669353
2018-07-17,101.41153717041016,1843.9300537109375,46.08174133300781,209.99000549316406,3728.8928974974842,3787.143332989747,3600.1312759998036,3745.0865967280056,14861.25,0.0,0.0,0.0,0.0,0.0,0.0,48.61,0.0
2018-07-18,100.61711120605469,1842.9200439453125,45.82900619506836,209.36000061035156,3699.681927831431,3785.068931228984,3580.3863694854263,3733.8507151109106,14798.99,0.0,0.0,0.0,0.0,0.0,0.0,47.99,-0.418983210473578
2018-07-19,99.92794036865234,1812.969970703125,46.18524932861328,208.08999633789062,3674.3411795057873,3723.556174834871,3608.217827451981,3711.2007039000887,14717.32,0.0,0.0,0.0,0.0,0.0,0.0,47.17,-0.9685469107965194
2018-07-20,101.71783447265625,1813.699951171875,46.079341888427734,209.94000244140625,3740.155421138644,3725.055440308567,3599.943819640129,3744.194812576213,14809.35,0.0,0.0,0.0,0.0,0.0,0.0,48.09,-0.3492613018456936
2018-07-23,103.34501647949219,1802.0,46.12025833129883,210.91000366210938,3799.9867539191578,3701.025574323304,3603.1404125079716,3761.494391010594,14865.65,0.0,0.0,0.0,0.0,0.0,0.0,48.66,0.0
2018-07-24,103.04829406738281,1829.239990234375,46.454833984375,214.6699981689453,3789.0762981079642,3756.9722449679984,3629.279100803694,3828.552368356952,15003.88,0.0,0.0,0.0,0.0,0.0,0.0,50.04,0.0
2018-07-25,106.0825424194336,1863.6099853515625,46.89290237426758,217.5,3900.6453310296633,3827.5628281633803,3663.503148460276,3879.024303444089,15270.74,0.0,0.0,0.0,0.0,0.0,0.0,52.71,0.0
2018-07-26,104.92434692382812,1808.0,46.74607849121094,176.25999450683594,3858.058589146246,3713.348633949242,3652.0325477805804,3143.5255283537394,14366.97,0.0,0.0,0.0,0.0,0.0,0.0,43.67,-5.918315494970816
2018-07-27,103.06743621826172,1817.27001953125,45.96862030029297,174.88999938964844,3789.780153235761,3732.387801185442,3591.293707017609,3119.0922209736473,14232.55,0.0,0.0,0.0,0.0,0.0,0.0,42.33,-6.798505030304458
2018-07-30,100.85639190673828,1779.219970703125,45.7110710144043,171.05999755859375,3708.480257194962,3654.238964438971,3571.1726956925645,3050.785691387916,13984.68,0.0,0.0,0.0,0.0,0.0,0.0,39.85,-8.421716118563438
2018-07-31,101.53598022460938,1777.43994140625,45.80252456665039,172.5800018310547,3733.468657158504,3650.58306324542,3578.3174950039265,3077.8943512233864,14040.26,0.0,0.0,0.0,0.0,0.0,0.0,40.4,-8.057712973381415
2018-08-01,101.72740936279297,1797.1700439453125,48.500762939453125,171.64999389648438,3645.509554053685,3645.5095540536854,3645.5095540536854,3645.5095540536854,14582.04,300.0,0.0,-95.0,-45.6,-143.61,584.2,45.82,-4.509916302801975
2018-08-02,102.96216583251953,1834.3299560546875,49.91848373413086,176.3699951171875,3689.7583610911734,3720.887404401743,3752.0710674968914,3745.753132014982,14908.47,0.0,0.0,0.0,0.0,0.0,0.0,49.08,-2.3722868060747304
2018-08-03,103.41203308105469,1823.2900390625,50.06290054321289,177.77999877929688,3705.879830839233,3698.493239193743,3762.9260072002467,3775.6988471576824,14943.0,0.0,0.0,0.0,0.0,0.0,0.0,49.43,-2.1461813959265608
2018-08-06,103.49817657470703,1847.75,50.32286071777344,185.69000244140625,3708.9668742535523,3748.1095910742165,3782.4656441584734,3943.6918267566753,15183.23,0.0,0.0,0.0,0.0,0.0,0.0,51.83,-0.573002356159602
2018-08-07,104.21602630615234,1862.47998046875,49.85108947753906,183.80999755859375,3734.6917803604792,3777.988947627461,3747.005448083843,3903.764206566408,15163.45,0.0,0.0,0.0,0.0,0.0,0.0,51.63,-0.7025544229922631
2018-08-08,104.79991149902344,1886.52001953125,49.88478088378906,185.17999267578125,3755.6159252140155,3826.7534996393433,3749.537827698721,3932.8602186042867,15264.77,0.0,0.0,0.0,0.0,0.0,0.0,52.65,-0.03908220332691226
2018-08-09,104.97220611572266,1898.52001953125,50.277122497558594,183.08999633789062,3761.790285450095,3851.0951665817815,3779.027778263729,3888.4727913474453,15280.39,0.0,0.0,0.0,0.0,0.0,0.0,52.8,0.0
2018-08-10,104.33089447021484,1886.300048828125,50.12736892700195,180.25999450683594,3738.808202789493,3826.307295173296,3767.771706418026,3828.36909731923,15161.26,0.0,0.0,0.0,0.0,0.0,0.0,51.61,-0.7796250682035932
2018-08-13,103.57475280761719,1896.199951171875,50.451026916503906,180.0500030517578,3711.711064737081,3846.3889723078155,3792.099123585631,3823.909290252656,15174.11,0.0,0.0,0.0,0.0,0.0,0.0,51.74,-0.6955162690872929
2018-08-14,104.86690521240234,1919.6500244140625,50.66360092163086,181.11000061035156,3758.016715951872,3893.956795027575,3808.0770282549074,3846.4215615286894,15306.47,0.0,0.0,0.0,0.0,0.0,0.0,53.06,0.0
2018-08-15,103.44485473632812,1882.6199951171875,50.781944274902344,179.52999877929688,3707.0560296496487,3818.8424083598024,3816.9721836888234,3812.8654183574536,15155.74,0.0,0.0,0.0,0.0,0.0,0.0,51.56,-0.9847864335753687
2018-08-16,103.42564392089844,1886.52001953125,51.525909423828125,174.6999969482422,3706.367589713659,3826.7534996393433,3872.8915526620012,3710.2856429580715,15116.3,0.0,0.0,0.0,0.0,0.0,0.0,51.16,-1.2424405476196387
2018-08-17,103.36799621582031,1882.219970703125,52.55487823486328,173.8000030517578,3704.3017230908094,3818.030969938473,3950.2329263664665,3691.1715359677596,15163.74,0.0,0.0,0.0,0.0,0.0,0.0,51.64,-0.9325136743457585
2018-08-20,102.685791015625,1876.7099609375,52.04280471801758,172.5,3679.854176547402,3806.854068058104,3911.7434514613133,3663.562018263144,15062.01,0.0,0.0,0.0,0.0,0.0,0.0,50.62,-1.5970916408680091
2018-08-21,101.83062744140625,1883.4200439453125,51.94135284423828,172.6199951171875,3649.208483320564,3820.4652852024615,3904.1179265680084,3666.110479444044,15039.9,0.0,0.0,0.0,0.0,0.0,0.0,50.4,-1.7415504008574167
2018-08-22,102.86833953857422,1904.9000244140625,51.94377899169922,173.63999938964844,3686.395996383946,3864.0368294108275,3904.300285426145,3687.773371682038,15142.51,0.0,0.0,0.0,0.0,0.0,0.0,51.43,-1.071217565881255
2018-08-23,103.34876251220703,1902.9000244140625,52.050052642822266,172.89999389648438,3703.6124629324977,3859.9798849204212,3912.2882342136077,3672.0571049106647,15147.94,0.0,0.0,0.0,0.0,0.0,0.0,51.48,-1.0357345098348847
2018-08-24,104.15589904785156,1905.3900146484375,52.211883544921875,174.64999389648438,3732.5370563193624,3865.030761001678,3924.4520861612923,3709.2236761104355,15231.24,0.0,0.0,0.0,0.0,0.0,0.0,52.31,-0.4914817776104252
2018-08-27,105.30891418457031,1927.6800537109375,52.64183807373047,177.4600067138672,3773.856576035885,3910.2454865844543,3956.7691724829465,3768.9028426530226,15409.77,0.0,0.0,0.0,0.0,0.0,0.0,54.1,0.0
2018-08-28,105.94306945800781,1932.8199462890625,53.06693649291992,176.25999450683594,3796.5822025169964,3920.671616022507,3988.721254360563,3743.4169345768964,15449.39,0.0,0.0,0.0,0.0,0.0,0.0,54.49,0.0
2018-08-29,107.6341552734375,1998.0999755859375,53.85920715332031,175.89999389648438,3857.1840554049204,4053.09034361727,4048.271457013903,3735.771226967415,15694.32,0.0,0.0,0.0,0.0,0.0,0.0,56.94,0.0
2018-08-30,107.56689453125,2002.3800048828125,54.3543701171875,177.63999938964844,3854.773695406635,4061.7722642546373,4085.4898677396236,3772.725534424372,15774.76,0.0,0.0,0.0,0.0,0.0,0.0,57.75,0.0
2018-08-31,107.93202209472656,2012.7099609375,54.98237609863281,175.72999572753906,3867.8584287094864,4082.72629340574,4132.693286131614,3732.16079893888,15815.44,0.0,0.0,0.0,0.0,0.0,0.0,58.15,0.0
2018-09-04,107.33629608154297,2039.510009765625,55.15869903564453,171.16000366210938,4016.1622356270227,4016.1622356270227,4016.162235627023,4016.1622356270227,16064.65,300.0,0.0,169.65,-120.93,-129.78,381.06,60.65,0.0
2018-09-05,104.24236297607422,1994.8199462890625,54.798805236816406,167.17999267578125,3900.3976923051623,3928.159458301615,3989.957993885284,3922.773771741343,15741.29,0.0,0.0,0.0,0.0,0.0,0.0,57.41,-2.012867056304335
2018-09-06,104.48257446289062,1958.31005859375,53.88819122314453,162.52999877929688,3909.385596091063,3856.264919178589,3923.655240613703,3813.6645786857994,15502.97,0.0,0.0,0.0,0.0,0.0,0.0,55.03,-3.496364034776378
2018-09-07,103.97332763671875,1952.0699462890625,53.453407287597656,163.0399932861328,3890.3312971581963,3843.977015091745,3891.9981701401543,3825.6312802218376,15451.94,0.0,0.0,0.0,0.0,0.0,0.0,54.52,-3.8140340451193078
2018-09-10,105.0975112915039,1939.010009765625,52.736026763916016,164.17999267578125,3932.39445850324,3818.2596498353996,3839.764948215853,3852.3806515666893,15442.8,0.0,0.0,0.0,0.0,0.0,0.0,54.43,-3.8709170465683562
2018-09-11,106.88468933105469,1987.1500244140625,54.06935119628906,165.94000244140625,3999.264633950071,3913.0560018649758,3936.845686644348,3893.678177880091,15742.84,0.0,0.0,0.0,0.0,0.0,0.0,57.43,-2.0031837814836306
2018-09-12,107.33629608154297,1990.0,53.397865295410156,162.0,4016.1622356270227,3918.668116669951,3887.9540999315586,3801.2284894313107,15624.01,0.0,0.0,0.0,0.0,0.0,0.0,56.24,-2.7428921878416945
2018-09-13,108.48933410644531,1989.8699951171875,54.68769073486328,161.36000061035156,4059.3050301979924,3918.412113660258,3981.867631451495,3786.211304782235,15745.8,0.0,0.0,0.0,0.0,0.0,0.0,57.46,-1.9848106457677206
2018-09-14,108.93128967285156,1970.18994140625,54.06692886352539,162.32000732421875,4075.8415171127026,3879.658546317845,3936.6693140768716,3808.7372607748107,15700.91,0.0,0.0,0.0,0.0,0.0,0.0,57.01,-2.2642406038726137
2018-09-17,107.74945068359375,1908.030029296875,52.62732696533203,160.5800018310547,4031.621087579314,3757.2544931932143,3831.8504028453913,3767.909122179859,15388.64,0.0,0.0,0.0,0.0,0.0,0.0,53.89,-4.2080834702931895
2018-09-18,108.77755737304688,1941.050048828125,52.714290618896484,160.3000030517578,4070.0893728762126,3822.276853871068,3838.182316893836,3761.3391262732584,15491.89,0.0,0.0,0.0,0.0,0.0,0.0,54.92,-3.5653519391771638
2018-09-19,107.32667541503906,1926.4200439453125,52.745697021484375,163.05999755859375,4015.8022627296423,3793.467741468554,3840.4690497253855,3826.1006679402876,15475.84,0.0,0.0,0.0,0.0,0.0,0.0,54.76,-3.665247978660735
2018-09-20,109.12346649169922,1944.300048828125,53.14665985107422,166.02000427246094,4083.0321256076386,3828.6766887349763,3869.6635703040574,3895.5553707159656,15676.93,0.0,0.0,0.0,0.0,0.0,0.0,56.77,-2.413505508480285
